,train_mse,val_mse
0,0.1310784567493139,0.018144700676202774
1,0.017687585792917106,0.011609047651290894
2,0.01298503162454545,0.010974646545946598
3,0.010956312588550458,0.007825812324881554
4,0.010190296946957554,0.00708613870665431
5,0.009794566515093842,0.007075711619108915
6,0.009562461411330811,0.006797416601330042
7,0.009433098104974428,0.006943522021174431
