,train_mse,val_mse
0,0.11813179897262326,0.02035648375749588
1,0.015541231085228015,0.010423082858324051
2,0.010531604418507482,0.0074103218503296375
3,0.008360545709729194,0.0059714303351938725
4,0.007551279858556352,0.005743161775171757
5,0.007095305812604065,0.006089731585234404
6,0.006751751039130024,0.005825152155011892
7,0.006338076360665168,0.005709317047148943
