,train_mse,val_mse
0,0.22585070672922017,0.028468526899814606
1,0.025099538339347374,0.01685566082596779
2,0.017596031293818138,0.012440526857972145
3,0.013592386359303463,0.009922942146658897
4,0.011381099195923746,0.008549222722649574
5,0.009872659815975078,0.008727235719561577
6,0.008887718140897227,0.007236329838633537
7,0.008185925711764068,0.006674394942820072
